financial_id,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,parliamentary_id,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerPublicAddress,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,PaymentReceived,ReceivedDate,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,RegularityOfPayment,PeriodForHoursWorked,DonationSource,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Appg,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,IsSoleOwner,Location,PropertyDescription,PropertyOwnerDetails,RentalIncomeDetails,RentalIncomeStartDate,RentalIncomeEndDate,NumberOfProperties,IsLand,IsAnyRentalIncomePaidToAnotherPerson,Country,LandUse,PropertyType,ShareholdingThreshold,RegistrableDate,OrganisationName,OrganisationDescription,HeldOnBehalfOf,ManagedBy,AroseOn,Description,MiscellaneousInterestType,WorkingPattern,PersonName,FamilyMemberRelationshipLevel,FamilyRelationType,Employer
10355,"Frank Julian Brookes - £1,000.00",,01/08/2024,04/08/2024,,Category 2,5325,Charlie Maynard,,,,,,,,,,,,,,,,,Cash,,1000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Frank Julian Brookes,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,"Rocktel Services Ltd - £8,000.00",,31/07/2024,04/08/2024,,Category 2,5344,Ben Coleman,,,,,,,,,,,,,,,,,Cash,,8000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Rocktel Services Ltd,"Ellisa Motors Ltd T/A Budgen Motors, Featherbed Lane, Shrewsbury, Shropshire SY1 4NN",Company,Rocktel Services Ltd,,4120606,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8435,"89Up Ltd - £2,900.00",,31/07/2024,04/08/2024,,Category 2,5076,Blair McDougall,,,,,,,,,,,,,,,,,Cash,,2900,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,89Up Ltd,"1st Floor, 66-68 Pentonville Road, London N1 9PR.",Company,89Up Ltd,,6886828,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,"Stellar Entertainment Development Limited - £2,500.00",,01/08/2024,04/08/2024,,Category 2,5313,Zöe Franklin,,,,,,,,,,,,,,,,,InKind,Payment of office costs (monthly),2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Stellar Entertainment Development Limited,"C/O Grant Thornton, 12-15 Donegall Square West, Belfast BT1 6JH",Company,Stellar Entertainment Development Limited,,NI684184,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,"Stellar Entertainment Development Limited - £1,920.00",,01/08/2024,04/08/2024,,Category 2,5313,Zöe Franklin,,,,,,,,,,,,,,,,,InKind,Payment of office costs (monthly),1920,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Stellar Entertainment Development Limited,"C/O Grant Thornton, 12-15 Donegall Square West, Belfast BT1 6JH",Company,Stellar Entertainment Development Limited,,NI684184,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,"Cressida Pollock and Danny Luhde-Thompson - £10,000.00",,31/07/2024,04/08/2024,,Category 2,5341,Laura Kyrke-Smith,,,,,,,,,,,,,,,,16/04/2024,Cash,for my election campaign,10000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),16/04/2024,,TRUE,Cressida Pollock and Danny Luhde-Thompson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,"Unison Labour Link - £4,500.00",,01/08/2024,04/08/2024,,Category 2,5275,Graeme Downie,,,,,,,,,,,,,,,,,Cash,,4500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Unison Labour Link,"14 West Campbell Street, Glasgow G2 6RX",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9992,"Tronos Ltd - £10,200.00",,04/08/2024,04/08/2024,,Category 2,5207,Clive Jones,,,,,,,,,,,,,,,,,Cash,"(The donation was made to the national party, so other MPs may have benefited as other parts of the party may also have benefitted)",10200,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,FALSE,Tronos Ltd,"6A, George Street, Nottingham, NG1 3DE",Company,Tronos Ltd,,309498,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9998,"RN trustees Ltd - £8,400.00",,04/08/2024,04/08/2024,,Category 2,5207,Clive Jones,,,,,,,,,,,,,,,,,Cash,"(The donation was made to the national party, so other MPs may have benefited as other parts of the party may also have benefitted)",8400,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,FALSE,RN trustees Ltd,"6A, George Street, Nottingham, NG1 3DE",Company,RN trustees Ltd,,10821008,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301,Dominic Mathon - £800.00,,04/08/2024,04/08/2024,,Category 2,5219,Mike Martin,,,,,,,,,,,,,,,,,Cash,,800,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Dominic Mathon,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10304,Dominic Mathon - £800.00,,04/08/2024,04/08/2024,,Category 2,5219,Mike Martin,,,,,,,,,,,,,,,,,Cash,,800,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Dominic Mathon,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,"Adam Management Holdings Ltd - £5,000.00",,04/08/2024,04/08/2024,,Category 2,5219,Mike Martin,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Adam Management Holdings Ltd,"1 Canada Square, London E14 5AA",Company,Adam Management Holdings Ltd,,13453522,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10429,"Jonathon Goodfellow - £5,000.00",,04/08/2024,04/08/2024,,Category 2,5219,Mike Martin,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Jonathon Goodfellow,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10431,"Adam Management Holdings Ltd - £5,000.00",,04/08/2024,04/08/2024,,Category 2,5219,Mike Martin,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Adam Management Holdings Ltd,"1 Canada Square, London E14 5AA",Company,Adam Management Holdings Ltd,,13453522,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9221,"Musicians Union - £3,000.00",,02/08/2024,04/08/2024,,Category 2,4425,Jo Stevens,,,,,,,,,,,,,,,,,Cash,To aid with general Election campaign activities,3000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Musicians Union,"30 Snowsfields, London SE1 3SU",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9976,"Immensa Management Ltd - £2,500.00",,04/08/2024,04/08/2024,,Category 2,5201,Victoria Collins,,,,,,,,,,,,,,,,,Cash,,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Immensa Management Ltd,"154 2nd Floor, Bishopsgate, London EC2M 4LN",Company,Immensa Management Ltd,,9116498,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9657,"Bridget Fox - £2,000.00",,02/08/2024,04/08/2024,,Category 2,5070,Lisa Smart,,,,,,,,,,,,,,,,,Cash,for my general election campaign,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Bridget Fox,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641,"Adam Management Holdings Limited - £5,000.00",,04/08/2024,04/08/2024,,Category 2,5070,Lisa Smart,,,,,,,,,,,,,,,,,Cash,for my general election campaign,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Adam Management Holdings Limited,"Suite 52, Technology Drive, Batley WF17 6ER",Company,Adam Management Holdings Limited,,13453522,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,"Glyn Hopkin Holdings Ltd - £11,000.00",,01/08/2024,04/08/2024,,Category 2,4813,Mr Richard Holden,,,,,,,,,,,,,,,,,Cash,,11000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Glyn Hopkin Holdings Ltd,"6th Floor 2 London Wall Place, London  EC2Y 5AU",Company,Glyn Hopkin Holdings Ltd,,9593994,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9700,"Communication Workers Union - £4,000.00",,04/08/2024,04/08/2024,,Category 2,5226,Michelle Welsh,,,,,,,,,,,,,,,,,Cash,For the General Election Campaign,4000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Communication Workers Union,"CWU, 150 The Broadway, Wimbledon SW19 1RX",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9702,"Communication Workers Union - £3,000.00",,04/08/2024,04/08/2024,,Category 2,5226,Michelle Welsh,,,,,,,,,,,,,,,,,Cash,For the general election campaign,3000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Communication Workers Union,"CWU, 150 The Broadway, Wimbledon SW19 1RX",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148,"James Anderson - £2,500.00",,04/08/2024,04/08/2024,,Category 2,1442,Mr Alistair Carmichael,,,,,,,,,,,,,,,,,Cash,,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,James Anderson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,Donna Westall - £900.00,,04/08/2024,04/08/2024,,Category 2,4918,Sarah Green,,,,,,,,,,,,,,,,,Cash,for my re-election campaign,900,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Donna Westall,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,"Elizabeth Shepherd - £1,200.00",,04/08/2024,04/08/2024,,Category 2,4918,Sarah Green,,,,,,,,,,,,,,,,,Cash,for my re-election campaign,1200,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Elizabeth Shepherd,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,Mark Roberts - £750.00,,04/08/2024,04/08/2024,,Category 2,4918,Sarah Green,,,,,,,,,,,,,,,,,Cash,for my re-election campaign,750,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Mark Roberts,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9875,"DENA London Lyd - £10,500.00",,03/08/2024,04/08/2024,,Category 2,4005,Bob Blackman,,,,,,,,,,,,,,,,,InKind,Postage of surveys and other materials before the controlled period of the general election,10500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,DENA London Lyd,"6 Ashbourne Parade, London W5 3QS",Company,DENA London Lyd,,10712682,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9660,"David Bendix - £4,000.00",,02/08/2024,04/08/2024,,Category 2,5070,Lisa Smart,,,,,,,,,,,,,,,,,Cash,for my general election campaign,4000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,David Bendix,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9243,"Mark Petterson - £5,000.00",,02/08/2024,04/08/2024,,Category 2,5346,Calum Miller,,,,,,,,,,,,,,,,,Cash,,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Mark Petterson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9303,"FBU - £2,000.00",,02/08/2024,04/08/2024,,Category 2,4139,Ian Lavery,,,,,,,,,,,,,,,,,Cash,for campaigning,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,FBU,"Bradley House, 68 Coombe Road, Kingston-upon-Thames, Surrey KT2 7AE",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9327,"Zarah Sultana Campaigns Ltd - £15,339.66",,02/08/2024,04/08/2024,,Category 2,4786,Zarah Sultana,,,,,,,,,,,,,,,,31/05/2024,Cash,towards my election campaign,15339.66,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),31/05/2024,04/07/2024,TRUE,Zarah Sultana Campaigns Ltd,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",Company,Zarah Sultana Campaigns Ltd,,13740182,Companies House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9444,"John Ungar - £1,300.00",,02/08/2024,04/08/2024,,Category 2,5086,Josh Babarinde,,,,,,,,,,,,,,,,,Cash,Donation made to support Eastbourne Liberal Democrats,1300,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,John Ungar,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,"Lord (Waheed) Alli - £10,000.00",,02/08/2024,04/08/2024,,Category 2,5132,Liam Conlon,,,,,,,,,,,,,,,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Lord (Waheed) Alli,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9629,"UNITE - £10,000.00",,02/08/2024,04/08/2024,,Category 2,5279,Jayne Kirkham,,,,,,,,,,,,,,,,,Cash,,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,UNITE,"Unite House, 128 Theobalds Road, London WC1X 8TN",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9630,"CWU - £2,500.00",,02/08/2024,04/08/2024,,Category 2,5279,Jayne Kirkham,,,,,,,,,,,,,,,,,Cash,for my general election campaign,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,CWU,"20 Church Road, Lawrence Hill, Bristol BS5 9JA",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7534,"Gillian Green - £5,000.00",,25/07/2024,04/08/2024,,Category 2,5270,Darren Paffey,,,,,,,,,,,,,,,,30/10/2023,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),30/10/2023,,TRUE,Gillian Green,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9329,"USDAW - £5,000.00",,02/08/2024,04/08/2024,,Category 2,5192,Helena Dollimore,,,,,,,,,,,,,,,,22/12/2023,Cash,,5000,,,,,,,,,,,,,,(b) Any other support not included in Category 2(a),22/12/2023,,TRUE,USDAW,"Voyager Building, 2 Furness Quay, Salford Quays, Manchester M50 3XZ",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9337,"Musicians' Union - £1,000.00",,02/08/2024,04/08/2024,,Category 2,5192,Helena Dollimore,,,,,,,,,,,,,,,,,Cash,,1000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Musicians' Union,"30 Snowsfields,
London SE1 3SU",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,"UNISON - £1,000.00",,30/07/2024,04/08/2024,,Category 2,5234,Laurence Turner,,,,,,,,,,,,,,,,,Cash,,1000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,UNISON,"130 Euston Road, London, NW1 2AY",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,"Graham Beevers - £2,000.00",,25/07/2024,04/08/2024,,Category 2,5061,Andrew Lewin,,,,,,,,,,,,,,,,,Cash,To support my parliamentary campaign,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Graham Beevers,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322,"Matthew and Katie Gearing - £2,500.00",,30/07/2024,04/08/2024,,Category 2,5304,Dr Danny Chambers,,,,,,,,,,,,,,,,,Cash,for general election funding,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Matthew and Katie Gearing,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,"Mr C Anderson - £10,000.00",,01/08/2024,04/08/2024,,Category 2,5138,Ian Roome,,,,,,,,,,,,,,,,,Cash,donation towards my election campaign,10000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Mr C Anderson,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040,"Labour Campaign for International Development - £2,000.00",,01/08/2024,04/08/2024,,Category 2,5114,Kirsty McNeill,,,,,,,,,,,,,,,,,Cash,,2000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Labour Campaign for International Development,"c/o The Labour Party, 20 Rushworth Street, London, SE1 0SS",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10241,"Community Union - £5,000.00",,04/08/2024,04/08/2024,,Category 2,5097,Mr Bayo Alaba,,,,,,,,,,,,,,,,,Cash,Campaign support,5000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Community Union,"465c Caledonian Road, London N7 9GX",Trade Union,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9291,"Daventry & South Northamptonshire Conservative Association Patrons' Club - £4,200.00",,02/08/2024,04/08/2024,,Category 2,5355,Sarah Bool,,,,,,,,,,,,,,,,,Cash,for my 2024 General Election Fighting Fund,4200,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Daventry & South Northamptonshire Conservative Association Patrons' Club,"37 Winston Close, Nether Heyford, Northampton NN7 3JX",Unincorporated association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10185,"Ian Colin Taylor - £1,000.00",,04/08/2024,04/08/2024,,Category 2,5299,Monica Harding,,,,,,,,,,,,,,,,,Cash,,1000,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Ian Colin Taylor,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132,"Catherine Houston - £2,500.00",,04/08/2024,04/08/2024,,Category 2,5313,Zöe Franklin,,,,,,,,,,,,,,,,,Cash,,2500,,,,,,,,,,,,,,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,,,TRUE,Catherine Houston,,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
